2.4097846275239987,-2.817889801270711,-0.41987400534144736,-1.0172093794289125,-2.47044977725813,2.1086495485605705,0.03741438965619981,-0.2444259471889949,2.992714157875544,2.357704148562309,-2.4821585513149325,5.345042541733655,1.070411254917165,-0.051653887091104966,-3.760541881674399,-1.0146164611488482,0.537367928199926,8.459345038522148,2.758852455865203,0.7811900226391171,2.570902806101589,3.848600918758727,-0.7050836160155973,-3.0370312461091977,9.307596132608893,8.868319220316142,0.6144002556024297,2.966241528205635,Class #0,Class #0,Positive
4.514863803909893,2.835823938040375,0.1596064306996614,5.842067526594724,-3.0427462951371353,1.6874050365470228,0.3359408260612451,8.245490767736394,3.9496244081876286,2.0904247643854728,4.514296526169327,3.5036448340282176,2.9755212727333737,6.268017998189672,4.725132345174355,-6.092403748632702,5.468858467385051,0.553992022859235,4.273266682173953,3.2711019662493777,5.750726095144919,2.711539561063136,6.002977922091924,3.3159021794353496,1.560151035642753,6.916614608306918,3.0931545540486782,2.7663859567098408,Class #1,Class #1,Positive
7.411846045100975,8.290239959215883,7.218371565643098,8.326233976267805,7.783286592696635,7.0584291886293755,7.594181932992524,8.069622302094343,7.849224325443524,7.746734203884104,7.829599093613055,7.460133564071245,7.571612582254477,7.976219326226506,7.710349235974038,7.666941361009314,7.841054219412655,8.435533241102465,7.716675483635576,7.475201009935902,7.095562231274697,8.26309492150436,7.413454128356808,7.587784990316077,7.922581921312233,7.482194682701206,7.458770891085394,7.553700647585068,Class #2,Class #2,Positive
4.136650570609698,2.1257580838388703,4.205881593546978,-2.0053758922776996,3.1893822235211515,-0.1830013396190764,2.2466483489216884,6.616098386706524,-0.16750916131240112,2.8655248217574583,1.653284304565329,6.272476472160619,1.2759103972596721,5.3949520506170066,4.279000378327776,1.0627296813258815,0.6767498972709565,2.1181988905689524,5.0867090663246515,4.144337730627804,4.778489588124787,4.553276224497903,0.9603686204427255,2.689098724360428,8.98726652708454,4.506289201807184,6.4293384594701,-0.999705076298647,Class #0,Class #0,Positive
2.111232260472895,4.12645708970734,-0.0917145724321804,4.817601660550174,-1.1651311497364323,-0.7187094099588265,1.6391578397221935,-2.5334583321796496,-2.013910427046171,3.1589830953362275,6.141960067756122,2.260606044912783,7.367757536590149,-0.7253758707800633,-2.26769526026559,0.8319185628250796,-2.6336844984401413,2.000984936444447,2.077770829701801,2.92511385777781,0.3217779253113131,4.131856030041994,1.1342850950214287,6.816846570976471,4.188366845215239,4.832409563172433,5.0399066349636845,2.923546597286159,Class #0,Class #0,Positive
2.8083507780968646,4.245593332966333,0.6019805544733048,2.965445724338771,3.2616882409859027,-0.8624230251817848,-0.21224474555094774,0.5694232613186774,4.579979352232565,5.8344180555115805,0.7390539151383579,4.668252542034899,3.5502514204142903,2.885214424094334,2.739889193384301,2.6764538494059047,4.582778151188062,3.1053270700755613,0.685939941647284,-2.5163709679322217,3.479158323080016,-0.8371193581531653,-0.9895508409050819,1.5362886838391903,3.0868627345048645,2.1429777638235223,1.1361372744481428,3.2425739364244417,Class #1,Class #1,Positive
2.383896546307344,-0.5934318571458359,-4.049458509806048,3.256907385868687,3.878964028774252,3.7639678289329996,-0.4831021576601122,2.9115822254963315,0.6264260608077508,-0.7159809811028826,-1.6563304533748595,2.264405786433465,-2.4249477293932236,-1.2389703242238204,3.509398791873545,5.2904567093901695,2.9266917492184863,2.2984728547672737,4.644683074235601,0.09851045474980191,3.576826504745899,-1.698933830483345,-2.3507259238414333,6.017095963355702,3.23793942781358,2.5890368938404995,0.35405268229036,2.391400407650369,Class #0,Class #0,Positive
7.40073154116227,7.850116225865388,8.044139201105654,7.406671522640374,7.7548579174622905,7.714032074736583,7.408988784409292,7.545255267599225,7.522724602584606,7.845713182242101,7.180037803415266,7.755000129198798,7.8958124523250275,7.684141967733669,7.245154092649593,7.582912975481408,7.9923389309837685,7.617379911397527,7.675292785191246,7.717044675266701,7.453938583347817,7.563031975578857,7.759886837289933,7.97344497049563,7.392641931294899,7.485861277659656,7.496876882048331,7.804159250006084,Class #2,Class #2,Positive
7.159129436492803,7.290960288545757,8.113400833738256,8.141857823968493,7.9652839652019525,8.278054878416159,8.128052633721323,7.4863007678514695,7.242430638050309,7.631847282456081,7.071024899121437,8.286221184467001,7.694102097106608,7.631628095580145,7.969293755232471,7.656036382152979,7.578786903545032,7.751961658614932,8.11632157338291,7.825533763896717,7.421791920593846,8.218848762621173,7.908519382770963,7.703897711780425,7.896784768280645,8.315292314238057,7.577729810097663,7.2974817319130665,Class #2,Class #2,Positive
7.304487243931883,7.7475703310001975,7.510609875153431,8.085723315331075,7.389700634564496,7.600467665733087,7.188158497917031,7.355463565559862,7.266684021251693,7.750131693137927,7.410338565629432,7.724843135815821,7.529423072937794,8.178407025878359,7.8090521373621335,8.31068225276307,7.713294187291646,7.712227202487141,7.505418655924994,7.531243289158322,7.440078490464937,7.497963124577983,7.751801261784544,7.0909551280994965,8.072506312951518,8.147182572974069,7.3685915386665615,7.791126056292347,Class #2,Class #2,Positive
