-0.9769653491808947,-1.490050925206836,-0.9744846668758378,-0.9019183882805314,-0.22424602225753143,-1.3147022542306066,-0.4711000574916051,0.0754812713780546,-0.5963049288549709,-1.2433607084798277,-0.7875035853490171,1.2056020232478164,-0.24861322668299832,-0.24674864144060699,-0.091023027736229,-1.18887119640055,0.7494189952533109,0.010573241406997447,-1.357666116709113,0.5862470049424382,1.0689974827762552,-0.5839427017418453,0.35120849684354893,-0.14407837981993854,0.13158567939309207,0.3770525593477166,-0.5440715976791043,-0.15725132604833075,Class #0
-1.0067928185586323,-0.5335112303432592,-1.0537628106332018,-1.7089651508663506,0.23374786452523635,-1.6814295993499115,-1.3933313612559888,-0.02366827216107724,-0.18119490038266928,-1.2350073058980724,-0.14973346446673455,0.3048983822143954,-0.11726401708121005,-0.6500017510379532,-1.7330001293960189,-1.0721010782753733,-0.24527490778757088,-0.5610223320716949,-0.0006443581786694241,0.5928748065379963,-0.33301894810942234,-0.4457554734881083,-1.3194865171817136,-0.6242689138290465,-0.9492590821143705,-1.3531992294179056,-0.37729479635909624,-0.6292122399100437,Class #1
-0.8073825327411334,-1.895806834129879,-3.0511951603243777,-1.0992089531886327,-0.28014413886446127,-1.5209315358148003,0.6267221978623609,-0.614875589001114,0.7212479192499004,-0.8976514708825964,-0.20607039828161478,-1.2796484242957953,-0.6635105700279823,-1.390741729516407,0.03616961576943678,-1.4715044658347423,-1.21385997824762,-0.5306830464741739,-1.7942342289177708,-0.6931984050187053,-2.127107372163998,0.07994124672974842,-1.5378076216409724,-0.13430996234936518,-0.09254507659027722,3.9740783603575247,-0.37362113742031244,-0.317069088408043,Class #0
-0.8413122929598151,0.4816189876957029,-0.5207399534735149,-0.8147222126433382,-0.8655700458797884,-1.310007359974745,-0.5952652246514193,-1.3167993966970906,-0.11183228866987996,-1.2145597851382721,-1.2117805145912244,-1.1174475976414338,-1.4955652501701417,-1.9574134028680739,0.30511381392529824,-1.1388953501941053,-0.44731761458692587,-0.5114357450464853,-0.13093156470457867,0.11385754892608335,-1.713190408576798,-0.31757028628112516,-0.5095278635495752,-0.6298345167114217,-1.3856291638038993,0.0020086438500844794,-1.0332750392450105,-0.7799251963399431,Class #2
-1.9361540238814656,-1.0598381694715313,-1.25095419583851,-0.5292533281161445,0.3641609374052933,-0.28757610217509055,-3.3740913150411593,-0.026078422554717776,-0.4074752773864184,-1.0021913673351455,0.11733622383935505,-2.6963105612814795,-0.32862496941278885,-0.6508434165960248,-3.77664780372431,-0.983705796862393,-0.8353451522178225,0.07357335159181405,0.9119142432629657,-0.47965395072817363,-0.2541526195480979,0.4861754511663702,0.1199989965297728,-0.2294294564470029,-1.7638257668785513,-1.2567992091801654,-0.024650027359954585,0.5979469228242733,Class #1
-3.005267935134639,-0.8713838282239234,-1.2636556942877342,-1.052447453310196,0.6950400319773832,-1.0474493127450875,-4.016880030494887,0.012007676293833546,-0.3750034686700814,-1.088183556000197,-0.002218232874662815,-2.982846961953675,-0.3791949591257341,-0.6511851242178284,-2.5414801395410693,-2.1742536342515137,-0.40832701545435046,0.3147643499411911,0.09420296182681642,-5.006819686334224,-0.42732504815199557,-0.16703593614128576,-1.0066696558712287,-0.13562508898236703,-1.6855675558153056,-1.1096217099955656,-2.1841855272443897,-1.0367534425933376,Class #1
-0.4767620407166694,-1.7442561176053881,-0.7761578333515422,-0.6612367002308863,-0.42552107649834414,-1.419107385270671,-0.6724276341088269,-1.9200096405120308,0.36195770583408987,-0.44490879183016185,0.20907339054623658,-2.4344249780588623,-0.38922640476924864,-0.6793482382954015,0.47754950092691195,-0.4646542899709294,-2.62983318130942,-1.3921390648136405,-1.3841131245238403,-0.08603915213595903,-4.03997477026476,0.375351068150817,-1.5088795244248667,-0.24283116537923966,1.3805638641421492,2.36900363469655,-2.127592787188088,0.10048515156886127,Class #0
-0.3620796725337828,1.3335236895750877,-0.3655079444690167,1.0794240676638571,-1.0547212368171455,-1.7575436262313961,-2.5922456161883307,-1.3506726489466048,-0.059063989539207815,-1.5589770106946639,-1.7835218334565137,-1.129335548959068,-2.8500155850419517,-1.5459210728167045,-0.7031030101288773,-1.329447656181408,-0.8132364245863843,-0.47195053063014675,-0.19678246253353252,0.06860876349719297,-0.45362253083660564,-0.8921563764721896,-0.5365676540290937,-0.9051252897978246,-0.20973371630232984,-2.1307176402975543,-1.6096479572129192,0.2472617651626705,Class #2
-1.9639302478411211,-0.866804780994341,-1.0604299970650892,-2.0587235974725706,-0.16320634357446956,-2.369963884102236,-3.0567879200643637,0.00016680437893358113,0.06208978026540293,-0.03143428856014663,0.28101503833076885,-1.9815022645140146,-0.36404749210522547,-0.6507659853412311,-2.818469847917661,-2.558143042936939,-0.8614084239560804,0.7242383889689403,0.28156183703307786,-3.7520081444898827,-0.2832358221622916,0.625279504907565,-1.1565926334222165,-0.6948348905900269,-2.0909737617763002,-0.3856476930098729,-1.8826462361375593,-2.512719809972805,Class #1
-0.27720123409946557,-2.4254658258398964,0.01788464201350015,0.054164109782450814,-1.0825565090975557,-1.9266666301850812,-3.8158574118254203,-1.327822124116388,-0.15164679946100873,-1.8027702766236062,-2.887513087040459,-0.9130653266087441,-1.8047545834781038,-1.5376142325943056,-1.770234786272667,-1.367338718107896,0.06850074288697164,-0.45125257436354155,-0.5612077610406929,-1.2148196728328466,-1.2619957761404417,0.02257802284704369,-0.4926575503345908,-0.9570352994835157,-1.1097814961260446,-0.2883728192178973,-1.468520256728396,-1.6959795282128167,Class #2
