9.526528374164428,10.192358884731334,10.238109640921243,9.271036090251002,10.444569026438964,10.645824431157065,10.26385873378992,Class #1,Class #1,Positive
8.495884625314378,9.933031580258843,9.856795922972404,9.226476107693788,8.668675018151662,9.886769717524594,9.93199204287379,Class #1,Class #1,Positive
9.636792705599294,9.900978152777032,9.715092232741428,10.75541532082346,9.74985078426229,8.70661711019083,11.962516873057353,Class #1,Class #1,Positive
7.185694499735673,7.26242032221397,6.474384965913383,6.884854768113674,7.339188938304713,6.513939089061178,7.180248063164933,Class #0,Class #0,Positive
7.465573348241588,7.659815414670947,7.723080010145565,6.770741891298344,6.652001440739933,6.662510038994619,7.4806056756740835,Class #0,Class #0,Positive
10.158377923008993,10.536310651603797,10.0375967988664,9.11272527756602,9.041511550898392,8.63541944845111,9.389727965458007,Class #1,Class #1,Positive
11.14978910290071,9.100279182013084,9.112785340326393,9.299519221314673,9.545093591787305,10.186462923439887,9.338411575399189,Class #1,Class #1,Positive
6.8557809798945,6.925782476765388,7.672820051635561,8.264566678406656,7.069256313482797,7.543726062668655,7.43504767713644,Class #0,Class #0,Positive
7.0846941050987695,6.95719851559228,7.099725609485437,7.524419272545454,6.85433672840738,7.812723889501314,7.438884547902936,Class #0,Class #0,Positive
7.1485971529872785,7.074276239000405,7.414336321272045,7.354350723820676,6.698530047140473,7.037738664477245,7.52587674827384,Class #0,Class #0,Positive
6.676553673462345,6.924413720703918,7.066789350909318,6.686301374725,7.091680435712591,6.982707436899887,6.9246396233345,Class #0,Class #0,Positive
9.514583358156376,7.8399815950625875,9.339259980784325,10.686106158468643,10.903381727371304,8.61300703457822,10.3372248285099,Class #1,Class #1,Positive
7.101371401916404,7.0707251867582,6.829019273942924,6.540183198056369,7.506980619291188,7.353417644733843,6.864222347768527,Class #0,Class #0,Positive
8.625023168515423,10.152234897616516,9.025381570221594,10.773089718399483,11.044959793400373,8.953698820821094,11.417887367803777,Class #1,Class #1,Positive
10.310555563276125,9.212457072849588,9.333777071658762,9.695021626570336,10.678893625224624,8.72196162756645,8.424541510281939,Class #1,Class #1,Positive
7.802765691855726,7.29461934756581,6.9525004606785075,6.253376380983888,6.819350700739154,7.1077639324276785,7.643869737622792,Class #0,Class #0,Positive
6.683816915489083,6.463333692801406,7.625797955465942,6.945978705351978,7.533625979495919,7.261404630940398,7.216580084221031,Class #0,Class #0,Positive
